YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,6,5,5,OO,5559,N130SY,ATL,ORD,650,650,0,11,701,131,122,103,606,744,8,801,752,-9,0,0,,,,,,
2015,6,5,5,DL,1477,N3743H,ORD,ATL,700,658,-2,34,732,118,124,80,606,952,10,958,1002,4,0,0,,,,,,
2015,6,5,5,DL,2012,N930DN,ATL,ORD,725,722,-3,7,729,115,117,99,606,808,11,820,819,-1,0,0,,,,,,
2015,6,5,5,AA,1574,N488AA,ATL,ORD,800,806,6,20,826,133,133,99,606,905,14,913,919,6,0,0,,,,,,
2015,6,5,5,DL,2412,N913DE,ORD,ATL,800,800,0,26,826,123,113,79,606,1045,8,1103,1053,-10,0,0,,,,,,
2015,6,5,5,MQ,3309,N515MQ,ORD,ATL,811,811,0,20,831,120,106,79,606,1050,7,1111,1057,-14,0,0,,,,,,
2015,6,5,5,DL,2183,N934AT,ATL,ORD,855,852,-3,9,901,120,117,99,606,940,9,955,949,-6,0,0,,,,,,
2015,6,5,5,DL,2012,N930DN,ORD,ATL,900,904,4,12,916,115,98,81,606,1137,5,1155,1142,-13,0,0,,,,,,
2015,6,5,5,DL,731,N998AT,ATL,ORD,955,953,-2,8,1001,127,112,97,606,1038,7,1102,1045,-17,0,0,,,,,,
2015,6,5,5,OO,4997,N107SY,ORD,ATL,955,952,-3,30,1022,124,127,87,606,1249,10,1259,1259,0,0,0,,,,,,
2015,6,5,5,UA,1622,N15710,ATL,ORD,958,1006,8,14,1020,132,133,110,606,1110,9,1110,1119,9,0,0,,,,,,
2015,6,5,5,DL,306,N953AT,ORD,ATL,1000,959,-1,19,1018,119,112,81,606,1239,12,1259,1251,-8,0,0,,,,,,
2015,6,5,5,NK,762,N523NK,ATL,ORD,1048,1107,19,17,1124,120,123,96,606,1200,10,1148,1210,22,0,0,,14,0,8,0,0
2015,6,5,5,DL,812,N962DN,ATL,ORD,1050,1137,47,18,1155,120,133,105,606,1240,10,1150,1250,60,0,0,,13,0,47,0,0
2015,6,5,5,DL,1124,N894AT,ORD,ATL,1115,1120,5,15,1135,119,104,80,606,1355,9,1414,1404,-10,0,0,,,,,,
2015,6,5,5,MQ,3246,N515MQ,ATL,ORD,1141,1145,4,17,1202,133,133,106,606,1248,10,1254,1258,4,0,0,,,,,,
2015,6,5,5,DL,347,N371DA,ATL,ORD,1205,1203,-2,15,1218,124,130,102,606,1300,13,1309,1313,4,0,0,,,,,,
2015,6,5,5,NK,219,N523NK,ORD,ATL,1228,1321,53,14,1335,113,106,82,606,1557,10,1521,1607,46,0,0,,15,0,31,0,0
2015,6,5,5,DL,812,N962DN,ORD,ATL,1230,1337,67,22,1359,120,109,83,606,1622,4,1530,1626,56,0,0,,0,0,6,50,0
2015,6,5,5,F9,1276,N935FR,ATL,ORD,1250,1431,101,29,1500,125,148,99,606,1539,20,1355,1559,124,0,0,,23,0,101,0,0
2015,6,5,5,OO,5636,N139SY,ORD,ATL,1335,1335,0,27,1402,124,119,87,606,1629,5,1639,1634,-5,0,0,,,,,,
2015,6,5,5,OO,5644,N107SY,ATL,ORD,1335,1348,13,29,1417,137,157,106,606,1503,22,1452,1525,33,0,0,,20,0,13,0,0
2015,6,5,5,DL,1612,N3756,ATL,ORD,1345,1343,-2,30,1413,128,140,98,606,1451,12,1453,1503,10,0,0,,,,,,
2015,6,5,5,DL,393,N371DA,ORD,ATL,1349,1409,20,32,1441,130,123,84,606,1705,7,1659,1712,13,0,0,,,,,,
2015,6,5,5,F9,1275,N935FR,ORD,ATL,1435,1638,123,23,1701,125,116,85,606,1926,8,1740,1934,114,0,0,,13,0,0,101,0
2015,6,5,5,DL,392,N924DN,ATL,ORD,1459,1601,62,13,1614,135,119,92,606,1646,14,1614,1700,46,0,0,,0,0,9,37,0
2015,6,5,5,DL,1612,N3756,ORD,ATL,1535,1553,18,16,1609,125,100,79,606,1828,5,1840,1833,-7,0,0,,,,,,
2015,6,5,5,DL,1977,N963DN,ATL,ORD,1605,1604,-1,12,1616,135,149,96,606,1652,41,1720,1733,13,0,0,,,,,,
2015,6,5,5,DL,1947,N924DN,ORD,ATL,1655,1744,49,12,1756,128,93,77,606,2013,4,2003,2017,14,0,0,,,,,,
2015,6,5,5,OO,6437,N139SY,ATL,ORD,1714,1711,-3,19,1730,136,132,98,606,1808,15,1830,1823,-7,0,0,,,,,,
2015,6,5,5,DL,1777,N998DL,ATL,ORD,1715,1724,9,15,1739,139,127,94,606,1813,18,1834,1831,-3,0,0,,,,,,
2015,6,5,5,OO,5566,N140SY,ORD,ATL,1735,1750,15,34,1824,130,122,83,606,2047,5,2045,2052,7,0,0,,,,,,
2015,6,5,5,DL,1977,N963DN,ORD,ATL,1800,1824,24,30,1854,125,115,79,606,2113,6,2105,2119,14,0,0,,,,,,
2015,6,5,5,AA,2319,N479AA,ORD,ATL,1830,1822,-8,26,1848,129,115,83,606,2111,6,2139,2117,-22,0,0,,,,,,
2015,6,5,5,DL,2112,N910DE,ATL,ORD,1905,1952,47,21,2013,135,122,92,606,2045,9,2020,2054,34,0,0,,0,0,1,33,0
2015,6,5,5,DL,1777,N998DL,ORD,ATL,1915,1912,-3,40,1952,120,129,80,606,2212,9,2215,2221,6,0,0,,,,,,
2015,6,5,5,DL,2241,N3738B,ATL,ORD,2048,2045,-3,20,2105,132,125,92,606,2137,13,2200,2150,-10,0,0,,,,,,
2015,6,5,5,OO,5597,N108SY,ORD,ATL,2055,2053,-2,20,2113,131,108,81,606,2334,7,6,2341,-25,0,0,,,,,,
2015,6,5,5,OO,5191,N140SY,ATL,ORD,2120,2137,17,12,2149,130,131,102,606,2231,17,2230,2248,18,0,0,,1,0,10,7,0
2015,6,5,5,DL,1812,N949DL,ATL,ORD,2205,2245,40,13,2258,123,114,96,606,2334,5,2308,2339,31,0,0,,0,0,31,0,0
2015,6,6,6,DL,977,N3738B,ORD,ATL,600,559,-1,17,616,110,107,80,606,836,10,850,846,-4,0,0,,,,,,
2015,6,6,6,OO,5559,N108SY,ATL,ORD,650,713,23,15,728,131,130,102,606,810,13,801,823,22,0,0,,0,0,22,0,0
2015,6,6,6,OO,5556,N710SK,ORD,ATL,730,726,-4,26,752,121,115,84,606,1016,5,1031,1021,-10,0,0,,,,,,
2015,6,6,6,AA,1574,N479AA,ATL,ORD,800,754,-6,15,809,133,120,101,606,850,4,913,854,-19,0,0,,,,,,
2015,6,6,6,DL,2412,N949DL,ORD,ATL,800,757,-3,16,813,120,102,80,606,1033,6,1100,1039,-21,0,0,,,,,,
2015,6,6,6,MQ,3309,N535MQ,ORD,ATL,811,810,-1,12,822,120,98,80,606,1042,6,1111,1048,-23,0,0,,,,,,
2015,6,6,6,DL,2183,N986AT,ATL,ORD,855,855,0,14,909,120,121,97,606,946,10,955,956,1,0,0,,,,,,
2015,6,6,6,DL,2012,N964DL,ORD,ATL,900,858,-2,19,917,116,105,81,606,1138,5,1156,1143,-13,0,0,,,,,,
2015,6,6,6,UA,1622,N16703,ATL,ORD,958,1011,13,21,1032,132,128,100,606,1112,7,1110,1119,9,0,0,,,,,,
2015,6,6,6,DL,748,N912DE,ATL,ORD,1025,1025,0,16,1041,122,123,100,606,1121,7,1127,1128,1,0,0,,,,,,
2015,6,6,6,NK,762,N503NK,ATL,ORD,1048,1141,53,16,1157,120,137,104,606,1241,17,1148,1258,70,0,0,,17,0,8,45,0
2015,6,6,6,DL,1124,N986AT,ORD,ATL,1100,1054,-6,14,1108,118,98,81,606,1329,3,1358,1332,-26,0,0,,,,,,
2015,6,6,6,OO,5566,N118SY,ORD,ATL,1120,1116,-4,16,1132,125,99,78,606,1350,5,1425,1355,-30,0,0,,,,,,
2015,6,6,6,MQ,3246,N535MQ,ATL,ORD,1141,1137,-4,29,1206,133,138,99,606,1245,10,1254,1255,1,0,0,,,,,,
2015,6,6,6,DL,347,N968DL,ATL,ORD,1205,1217,12,18,1235,124,124,96,606,1311,10,1309,1321,12,0,0,,,,,,
2015,6,6,6,NK,219,N503NK,ORD,ATL,1228,1404,96,23,1427,113,104,76,606,1643,5,1521,1648,87,0,0,,1,0,32,54,0
2015,6,6,6,DL,812,N916DN,ORD,ATL,1230,1227,-3,16,1243,119,107,84,606,1507,7,1529,1514,-15,0,0,,,,,,
2015,6,6,6,F9,1276,N920FR,ATL,ORD,1250,1246,-4,16,1302,125,127,94,606,1336,17,1355,1353,-2,0,0,,,,,,
2015,6,6,6,DL,393,N990AT,ORD,ATL,1330,1327,-3,14,1341,130,97,80,606,1601,3,1640,1604,-36,0,0,,,,,,
2015,6,6,6,DL,1612,N913DE,ATL,ORD,1345,1342,-3,25,1407,126,129,94,606,1441,10,1451,1451,0,0,0,,,,,,
2015,6,6,6,UA,272,N847UA,ORD,ATL,1405,1403,-2,26,1429,128,119,81,606,1650,12,1713,1702,-11,0,0,,,,,,
2015,6,6,6,DL,1239,N968DL,ORD,ATL,1430,1425,-5,17,1442,128,108,85,606,1707,6,1738,1713,-25,0,0,,,,,,
2015,6,6,6,F9,1275,N920FR,ORD,ATL,1435,1427,-8,21,1448,125,139,80,606,1708,38,1740,1746,6,0,0,,,,,,
2015,6,6,6,DL,1190,N951DN,ATL,ORD,1440,1441,1,13,1454,134,114,93,606,1527,8,1554,1535,-19,0,0,,,,,,
2015,6,6,6,OO,5582,N118SY,ATL,ORD,1502,1458,-4,30,1528,136,135,96,606,1604,9,1618,1613,-5,0,0,,,,,,
2015,6,6,6,DL,1612,N913DE,ORD,ATL,1535,1536,1,11,1547,123,96,79,606,1806,6,1838,1812,-26,0,0,,,,,,
2015,6,6,6,DL,392,N915DN,ATL,ORD,1605,1603,-2,10,1613,134,113,92,606,1645,11,1719,1656,-23,0,0,,,,,,
2015,6,6,6,EV,4729,N11565,ATL,ORD,1713,1704,-9,19,1723,136,135,101,606,1804,15,1829,1819,-10,0,0,,,,,,
2015,6,6,6,DL,1777,N993AT,ATL,ORD,1715,1713,-2,14,1727,134,117,96,606,1803,7,1829,1810,-19,0,0,,,,,,
2015,6,6,6,DL,1100,N928DN,ORD,ATL,1715,1720,5,13,1733,125,105,84,606,1957,8,2020,2005,-15,0,0,,,,,,
2015,6,6,6,UA,728,N845UA,ORD,ATL,1735,1740,5,18,1758,130,109,86,606,2024,5,2045,2029,-16,0,0,,,,,,
2015,6,6,6,AA,2319,N4XSAA,ORD,ATL,1830,1826,-4,14,1840,129,100,81,606,2101,5,2139,2106,-33,0,0,,,,,,
2015,6,6,6,DL,2112,N947DN,ATL,ORD,1925,1925,0,17,1942,131,114,89,606,2011,8,2036,2019,-17,0,0,,,,,,
2015,6,6,6,OO,5597,N121SY,ORD,ATL,2055,2052,-3,19,2111,131,115,91,606,2342,5,6,2347,-19,0,0,,,,,,
2015,6,6,6,DL,1812,N3757D,ATL,ORD,2215,2212,-3,16,2228,120,115,94,606,2302,5,2315,2307,-8,0,0,,,,,,
2015,6,7,7,DL,977,N902DA,ORD,ATL,600,558,-2,15,613,113,104,81,606,834,8,853,842,-11,0,0,,,,,,
2015,6,7,7,UA,1242,N37263,ORD,ATL,612,705,53,14,719,121,108,80,606,939,14,913,953,40,0,0,,0,0,11,29,0
2015,6,7,7,OO,5582,N121SY,ATL,ORD,654,649,-5,14,703,131,117,90,606,733,13,805,746,-19,0,0,,,,,,
2015,6,7,7,EV,3955,N12567,ORD,ATL,730,729,-1,18,747,124,113,87,606,1014,8,1034,1022,-12,0,0,,,,,,
2015,6,7,7,AA,1574,N4XSAA,ATL,ORD,800,901,61,8,909,133,176,154,606,1043,14,913,1057,104,0,0,,104,0,0,0,0
2015,6,7,7,DL,2412,N915DN,ORD,ATL,800,802,2,27,829,122,113,78,606,1047,8,1102,1055,-7,0,0,,,,,,
2015,6,7,7,MQ,3309,N527MQ,ORD,ATL,811,851,40,18,909,120,128,103,606,1152,7,1111,1159,48,0,0,,8,0,0,24,16
2015,6,7,7,DL,2183,N954AT,ATL,ORD,855,915,20,18,933,120,194,163,606,1116,13,955,1129,94,0,0,,94,0,0,0,0
2015,6,7,7,DL,2012,N947DN,ORD,ATL,900,921,21,41,1002,115,136,86,606,1228,9,1155,1237,42,0,0,,21,0,0,0,21
2015,6,7,7,DL,731,N920AT,ATL,ORD,955,953,-2,12,1005,127,151,128,606,1113,11,1102,1124,22,0,0,,22,0,0,0,0
2015,6,7,7,UA,1622,N37263,ATL,ORD,958,1049,51,12,1101,132,125,107,606,1148,6,1110,1154,44,0,0,,0,0,10,34,0
2015,6,7,7,DL,306,N956AT,ORD,ATL,1000,1115,75,34,1149,119,146,105,606,1434,7,1259,1441,102,0,0,,27,0,11,64,0
2015,6,7,7,NK,762,N506NK,ATL,ORD,1048,1134,46,11,1145,120,121,102,606,1227,8,1148,1235,47,0,0,,1,0,46,0,0
2015,6,7,7,DL,812,N953DN,ATL,ORD,1050,1127,37,9,1136,120,112,99,606,1215,4,1150,1219,29,0,0,,0,0,29,0,0
2015,6,7,7,DL,1124,N933AT,ORD,ATL,1115,1108,-7,37,1145,119,143,100,606,1425,6,1414,1431,17,0,0,,17,0,0,0,0
2015,6,7,7,MQ,3246,N527MQ,ATL,ORD,1141,1229,48,9,1238,133,118,103,606,1321,6,1254,1327,33,0,0,,0,0,0,33,0
2015,6,7,7,OO,4997,N141SY,ORD,ATL,1147,1159,12,15,1214,125,106,82,606,1436,9,1452,1445,-7,0,0,,,,,,
2015,6,7,7,EV,3849,N12567,ATL,ORD,1151,1141,-10,21,1202,132,128,99,606,1241,8,1303,1249,-14,0,0,,,,,,
2015,6,7,7,DL,347,N386DA,ATL,ORD,1205,1202,-3,10,1212,124,111,95,606,1247,6,1309,1253,-16,0,0,,,,,,
2015,6,7,7,NK,219,N506NK,ORD,ATL,1228,1342,74,22,1404,113,111,80,606,1624,9,1521,1633,72,0,0,,1,0,26,45,0
2015,6,7,7,DL,812,N953DN,ORD,ATL,1230,1309,39,20,1329,120,109,82,606,1551,7,1530,1558,28,0,0,,0,0,7,21,0
2015,6,7,7,F9,1276,N905FR,ATL,ORD,1250,1244,-6,15,1259,125,126,103,606,1342,8,1355,1350,-5,0,0,,,,,,
2015,6,7,7,OO,5636,N124SY,ORD,ATL,1335,,,,,124,,,606,,,1639,,,0,1,B,,,,,
2015,6,7,7,DL,1612,N967DL,ATL,ORD,1345,1342,-3,14,1356,129,119,99,606,1435,6,1454,1441,-13,0,0,,,,,,
2015,6,7,7,DL,393,N386DA,ORD,ATL,1349,1349,0,32,1421,130,121,82,606,1643,7,1659,1650,-9,0,0,,,,,,
2015,6,7,7,F9,1275,N905FR,ORD,ATL,1435,1429,-6,20,1449,125,116,83,606,1712,13,1740,1725,-15,0,0,,,,,,
2015,6,7,7,DL,392,N966DL,ATL,ORD,1459,1456,-3,17,1513,135,113,90,606,1543,6,1614,1549,-25,0,0,,,,,,
2015,6,7,7,OO,5644,N141SY,ATL,ORD,1527,1524,-3,19,1543,136,127,99,606,1622,9,1643,1631,-12,0,0,,,,,,
2015,6,7,7,DL,1612,N967DL,ORD,ATL,1535,1534,-1,36,1610,125,138,97,606,1847,5,1840,1852,12,0,0,,,,,,
2015,6,7,7,DL,1977,N934DN,ATL,ORD,1605,1603,-2,10,1613,135,115,90,606,1643,15,1720,1658,-22,0,0,,,,,,
2015,6,7,7,DL,1947,N966DL,ORD,ATL,1655,1654,-1,49,1743,128,152,95,606,2018,8,2003,2026,23,0,0,,23,0,0,0,0
2015,6,7,7,OO,6437,N124SY,ATL,ORD,1714,,,,,136,,,606,,,1830,,,0,1,B,,,,,
2015,6,7,7,DL,1777,N977AT,ATL,ORD,1715,1717,2,14,1731,139,114,93,606,1804,7,1834,1811,-23,0,0,,,,,,
2015,6,7,7,OO,5566,N141SY,ORD,ATL,1735,1737,2,,,130,,,606,,,2045,,,0,1,C,,,,,
2015,6,7,7,DL,1977,N934DN,ORD,ATL,1800,1757,-3,78,1915,125,188,103,606,2158,7,2105,2205,60,0,0,,60,0,0,0,0
2015,6,7,7,AA,2319,N598AA,ORD,ATL,1830,1850,20,106,2036,129,227,100,606,2316,21,2139,2337,118,0,0,,98,0,20,0,0
2015,6,7,7,DL,2112,N928DL,ATL,ORD,1905,2114,129,24,2138,135,175,144,606,2302,7,2020,2309,169,0,0,,169,0,0,0,0
2015,6,7,7,DL,1777,N977AT,ORD,ATL,1915,1911,-4,121,2112,120,226,99,606,2351,6,2215,2357,102,0,0,,102,0,0,0,0
2015,6,7,7,DL,2241,N3730B,ATL,ORD,2048,2200,72,16,2216,132,195,172,606,8,7,2200,15,135,0,0,,135,0,0,0,0
2015,6,7,7,OO,5597,N110SY,ORD,ATL,2055,2251,116,18,2309,131,125,100,606,149,7,6,156,110,0,0,,0,0,0,102,8
2015,6,7,7,OO,5191,N141SY,ATL,ORD,2120,,,,,130,,,606,,,2230,,,0,1,C,,,,,
2015,6,7,7,DL,1812,N817DN,ATL,ORD,2205,2207,2,20,2227,123,199,173,606,20,6,2308,26,78,0,0,,78,0,0,0,0
2015,6,8,1,DL,977,N817DN,ORD,ATL,600,605,5,15,620,110,107,88,606,848,4,850,852,2,0,0,,,,,,
2015,6,8,1,UA,421,N853UA,ORD,ATL,609,608,-1,27,635,121,126,92,606,907,7,910,914,4,0,0,,,,,,
2015,6,8,1,OO,5559,N110SY,ATL,ORD,650,1254,364,12,1306,131,102,87,606,1333,3,801,1336,335,0,0,,0,0,335,0,0
2015,6,8,1,DL,1477,N3735D,ORD,ATL,700,719,19,13,732,118,107,90,606,1002,4,958,1006,8,0,0,,,,,,
2015,6,8,1,DL,2012,N957DN,ATL,ORD,725,725,0,17,742,115,109,86,606,808,6,820,814,-6,0,0,,,,,,
2015,6,8,1,AA,1574,N598AA,ATL,ORD,800,756,-4,19,815,133,126,91,606,846,16,913,902,-11,0,0,,,,,,
2015,6,8,1,DL,2412,N911DE,ORD,ATL,800,759,-1,15,814,123,122,93,606,1047,14,1103,1101,-2,0,0,,,,,,
2015,6,8,1,MQ,3309,N542MQ,ORD,ATL,811,811,0,11,822,120,109,91,606,1053,7,1111,1100,-11,0,0,,,,,,
2015,6,8,1,DL,2183,N960AT,ATL,ORD,855,900,5,13,913,120,105,85,606,938,7,955,945,-10,0,0,,,,,,
2015,6,8,1,DL,2012,N957DN,ORD,ATL,900,923,23,5,928,115,101,91,606,1159,5,1155,1204,9,0,0,,,,,,
2015,6,8,1,DL,731,N937AT,ATL,ORD,955,1000,5,15,1015,127,111,87,606,1042,9,1102,1051,-11,0,0,,,,,,
2015,6,8,1,OO,4997,N125SY,ORD,ATL,955,954,-1,15,1009,124,129,108,606,1257,6,1259,1303,4,0,0,,,,,,
2015,6,8,1,UA,1622,N38727,ATL,ORD,958,951,-7,17,1008,132,118,84,606,1032,17,1110,1049,-21,0,0,,,,,,
2015,6,8,1,DL,306,N891AT,ORD,ATL,1000,956,-4,18,1014,119,116,92,606,1246,6,1259,1252,-7,0,0,,,,,,
2015,6,8,1,NK,762,N515NK,ATL,ORD,1048,1123,35,16,1139,120,115,88,606,1207,11,1148,1218,30,0,0,,1,0,7,22,0
2015,6,8,1,DL,812,N961DN,ATL,ORD,1050,1049,-1,10,1059,120,104,86,606,1125,8,1150,1133,-17,0,0,,,,,,
2015,6,8,1,DL,1124,N957AT,ORD,ATL,1115,1234,79,31,1305,119,129,91,606,1536,7,1414,1543,89,0,0,,10,0,7,72,0
2015,6,8,1,MQ,3246,N542MQ,ATL,ORD,1141,1138,-3,13,1151,133,126,102,606,1233,11,1254,1244,-10,0,0,,,,,,
2015,6,8,1,DL,347,N371DA,ATL,ORD,1205,1205,0,14,1219,124,104,86,606,1245,4,1309,1249,-20,0,0,,,,,,
2015,6,8,1,NK,219,N515NK,ORD,ATL,1228,1346,78,10,1356,113,126,107,606,1643,9,1521,1652,91,0,0,,13,0,18,60,0
2015,6,8,1,DL,812,N961DN,ORD,ATL,1230,1227,-3,33,1300,120,136,95,606,1535,8,1530,1543,13,0,0,,,,,,
2015,6,8,1,F9,1276,N934FR,ATL,ORD,1250,1242,-8,14,1256,125,142,88,606,1324,40,1355,1404,9,0,0,,,,,,
2015,6,8,1,OO,5636,N128SY,ORD,ATL,1335,1340,5,20,1400,124,174,135,606,1715,19,1639,1734,55,0,0,,50,0,5,0,0
2015,6,8,1,OO,5644,N125SY,ATL,ORD,1335,1332,-3,22,1354,137,118,92,606,1426,4,1452,1430,-22,0,0,,,,,,
2015,6,8,1,DL,1612,N905DL,ATL,ORD,1345,1345,0,17,1402,129,116,87,606,1429,12,1454,1441,-13,0,0,,,,,,
2015,6,8,1,DL,393,N371DA,ORD,ATL,1349,1345,-4,18,1403,130,120,98,606,1641,4,1659,1645,-14,0,0,,,,,,
2015,6,8,1,F9,1275,N934FR,ORD,ATL,1435,1445,10,25,1510,125,130,97,606,1747,8,1740,1755,15,0,0,,14,0,1,0,0
2015,6,8,1,DL,392,N909DE,ATL,ORD,1459,1459,0,15,1514,135,111,90,606,1544,6,1614,1550,-24,0,0,,,,,,
2015,6,8,1,DL,1612,N905DL,ORD,ATL,1535,1530,-5,20,1550,125,120,92,606,1822,8,1840,1830,-10,0,0,,,,,,
2015,6,8,1,DL,1977,N953DN,ATL,ORD,1605,1902,177,19,1921,135,183,141,606,2042,23,1720,2105,225,0,0,,225,0,0,0,0
2015,6,8,1,DL,1947,N909DE,ORD,ATL,1655,1657,2,91,1828,128,205,105,606,2113,9,2003,2122,79,0,0,,79,0,0,0,0
2015,6,8,1,OO,6437,N128SY,ATL,ORD,1714,1943,149,105,2128,136,256,135,606,2243,16,1830,2259,269,0,0,,214,0,0,55,0
2015,6,8,1,DL,1777,N908DE,ATL,ORD,1715,1922,127,27,1949,139,214,176,606,2145,11,1834,2156,202,0,0,,202,0,0,0,0
2015,6,8,1,OO,5566,N114SY,ORD,ATL,1735,1804,29,33,1837,130,141,101,606,2118,7,2045,2125,40,0,0,,11,0,0,0,29
2015,6,8,1,DL,1977,N953DN,ORD,ATL,1800,2152,232,31,2223,125,116,80,606,43,5,2105,48,223,0,0,,0,0,5,216,2
2015,6,8,1,AA,2319,N4XSAA,ORD,ATL,1830,2252,262,17,2309,129,104,82,606,131,5,2139,136,237,0,0,,0,0,231,6,0
2015,6,8,1,DL,2112,N990DL,ATL,ORD,1905,1942,37,31,2013,135,204,159,606,2152,14,2020,2206,106,0,0,,106,0,0,0,0
2015,6,8,1,DL,1777,N908DE,ORD,ATL,1915,2233,198,16,2249,120,99,79,606,108,4,2215,112,177,0,0,,0,0,0,177,0
2015,6,8,1,DL,2241,N3748Y,ATL,ORD,2048,2050,2,26,2116,132,182,140,606,2236,16,2200,2252,52,0,0,,52,0,0,0,0
2015,6,8,1,OO,5597,N117SY,ORD,ATL,2055,,,,,131,,,606,,,6,,,0,1,C,,,,,
2015,6,8,1,OO,5191,N114SY,ATL,ORD,2120,2234,74,22,2256,130,120,88,606,2324,10,2230,2334,64,0,0,,0,0,0,40,24
2015,6,8,1,DL,1812,N901DA,ATL,ORD,2205,2215,10,34,2249,123,165,121,606,2350,10,2308,2400,52,0,0,,42,0,10,0,0
2015,6,9,2,DL,977,N901DA,ORD,ATL,600,742,102,8,750,113,103,83,606,1013,12,853,1025,92,0,0,,0,0,92,0,0
2015,6,9,2,UA,421,N835UA,ORD,ATL,609,606,-3,17,623,121,108,87,606,850,4,910,854,-16,0,0,,,,,,
2015,6,9,2,OO,5559,N117SY,ATL,ORD,650,,,,,131,,,606,,,801,,,0,1,C,,,,,
2015,6,9,2,DL,1477,N3748Y,ORD,ATL,700,715,15,15,730,118,107,84,606,954,8,958,1002,4,0,0,,,,,,
2015,6,9,2,DL,2012,N964DN,ATL,ORD,725,727,2,17,744,115,116,90,606,814,9,820,823,3,0,0,,,,,,
2015,6,9,2,AA,1574,N4XSAA,ATL,ORD,800,759,-1,13,812,133,118,95,606,847,10,913,857,-16,0,0,,,,,,
2015,6,9,2,DL,2412,N990DL,ORD,ATL,800,822,22,13,835,123,114,87,606,1102,14,1103,1116,13,0,0,,,,,,
2015,6,9,2,MQ,3309,N9EAMQ,ORD,ATL,811,903,52,24,927,120,143,83,606,1150,36,1111,1226,75,0,0,,23,0,39,13,0
2015,6,9,2,DL,2183,N977AT,ATL,ORD,855,853,-2,20,913,120,115,90,606,943,5,955,948,-7,0,0,,,,,,
2015,6,9,2,DL,2012,N964DN,ORD,ATL,900,918,18,24,942,115,109,79,606,1201,6,1155,1207,12,0,0,,,,,,
2015,6,9,2,DL,731,N929AT,ATL,ORD,955,953,-2,30,1023,127,135,93,606,1056,12,1102,1108,6,0,0,,,,,,
2015,6,9,2,OO,4997,N128SY,ORD,ATL,955,948,-7,12,1000,124,108,90,606,1230,6,1259,1236,-23,0,0,,,,,,
2015,6,9,2,UA,1622,N24706,ATL,ORD,958,1000,2,35,1035,132,134,94,606,1109,5,1110,1114,4,0,0,,,,,,
2015,6,9,2,DL,306,N919AT,ORD,ATL,1000,952,-8,15,1007,119,107,84,606,1231,8,1259,1239,-20,0,0,,,,,,
2015,6,9,2,NK,762,N503NK,ATL,ORD,1048,1105,17,26,1131,120,124,92,606,1203,6,1148,1209,21,0,0,,10,0,11,0,0
2015,6,9,2,DL,812,N920DN,ATL,ORD,1050,1051,1,20,1111,120,115,90,606,1141,5,1150,1146,-4,0,0,,,,,,
2015,6,9,2,DL,1124,N920AT,ORD,ATL,1115,1117,2,14,1131,119,111,87,606,1358,10,1414,1408,-6,0,0,,,,,,
2015,6,9,2,MQ,3246,N9EAMQ,ATL,ORD,1141,1305,84,22,1327,133,116,89,606,1356,5,1254,1401,67,0,0,,0,0,7,60,0
2015,6,9,2,DL,347,N3748Y,ATL,ORD,1205,1204,-1,14,1218,124,111,92,606,1250,5,1309,1255,-14,0,0,,,,,,
2015,6,9,2,NK,219,N503NK,ORD,ATL,1228,1300,32,12,1312,113,110,87,606,1539,11,1521,1550,29,0,0,,1,0,19,9,0
2015,6,9,2,DL,812,N920DN,ORD,ATL,1230,1234,4,27,1301,120,123,90,606,1531,6,1530,1537,7,0,0,,,,,,
2015,6,9,2,F9,1276,N941FR,ATL,ORD,1250,1300,10,12,1312,125,116,95,606,1347,9,1355,1356,1,0,0,,,,,,
2015,6,9,2,OO,5636,N124SY,ORD,ATL,1335,1355,20,35,1430,124,,,606,2039,7,1639,2046,,1,0,,,,,,
2015,6,9,2,OO,5644,N128SY,ATL,ORD,1335,1332,-3,30,1402,137,140,103,606,1445,7,1452,1452,0,0,0,,,,,,
2015,6,9,2,DL,1612,N919DE,ATL,ORD,1345,1343,-2,37,1420,129,140,96,606,1456,7,1454,1503,9,0,0,,,,,,
2015,6,9,2,DL,393,N3748Y,ORD,ATL,1349,1349,0,21,1410,130,,,606,2025,5,1659,2030,,1,0,,,,,,
2015,6,9,2,F9,1275,N941FR,ORD,ATL,1435,1442,7,27,1509,125,,,606,2000,9,1740,2009,,1,0,,,,,,
2015,6,9,2,DL,392,N927DN,ATL,ORD,1459,1458,-1,19,1517,135,162,93,606,1550,50,1614,1640,26,0,0,,26,0,0,0,0
2015,6,9,2,DL,1612,N919DE,ORD,ATL,1535,1603,28,14,1617,125,103,83,606,1840,6,1840,1846,6,0,0,,,,,,
