"","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","WT01","WT03"
"1215","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","4/30/2015",0.54,0,0,74,56,NA,1
"1216","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/1/2015",0.11,0,0,64,54,1,1
"1217","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/2/2015",0,0,0,78,51,NA,NA
"1218","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/3/2015",0,0,0,84,56,NA,NA
"1219","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/4/2015",0,0,0,84,56,NA,NA
"1220","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/5/2015",0.05,0,0,86,64,NA,1
"1221","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/6/2015",0,0,0,83,64,1,NA
"1222","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/7/2015",0,0,0,81,62,NA,NA
"1223","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/8/2015",0,0,0,84,64,NA,NA
"1224","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/9/2015",0,0,0,83,65,1,NA
"1225","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/10/2015",0,0,0,85,69,NA,NA
"1226","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/11/2015",0,0,0,83,71,NA,NA
"1227","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/12/2015",0,0,0,90,71,NA,NA
"1228","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/13/2015",0,0,0,72,56,NA,NA
"1229","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/14/2015",0,0,0,73,53,NA,NA
"1230","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/15/2015",0,0,0,78,58,NA,NA
"1231","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/16/2015",0.66,0,0,88,67,1,1
"1232","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/17/2015",0,0,0,87,70,1,NA
"1233","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/18/2015",0.76,0,0,92,72,1,1
"1234","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/19/2015",0,0,0,90,72,NA,NA
"1235","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/20/2015",0,0,0,75,62,NA,NA
"1236","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/21/2015",0.33,0,0,63,53,1,NA
"1237","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/22/2015",0,0,0,79,52,NA,NA
"1238","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/23/2015",0,0,0,75,54,NA,NA
"1239","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/24/2015",0,0,0,82,57,NA,NA
"1240","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/25/2015",0,0,0,85,67,NA,NA
"1241","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/26/2015",0,0,0,88,69,NA,NA
"1242","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/27/2015",0.01,0,0,90,75,NA,NA
"1243","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/28/2015",0,0,0,92,73,NA,1
"1244","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/29/2015",0,0,0,87,74,NA,1
"1245","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/30/2015",0,0,0,90,72,NA,NA
"1246","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5/31/2015",0,0,0,92,74,NA,NA
"1247","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/1/2015",2.49,0,0,92,71,1,1
"1248","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/2/2015",0.46,0,0,72,60,1,1
"1249","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/3/2015",0.01,0,0,64,59,1,NA
"1250","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/4/2015",0.37,0,0,65,59,1,NA
"1251","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/5/2015",0.03,0,0,75,60,1,NA
"1252","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/6/2015",0,0,0,85,65,NA,NA
"1253","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/7/2015",0,0,0,79,67,NA,NA
"1254","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/8/2015",0.65,0,0,88,65,1,1
"1255","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/9/2015",0,0,0,89,72,NA,NA
"1256","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/10/2015",0,0,0,84,68,NA,NA
"1257","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/11/2015",0,0,0,93,71,NA,NA
"1258","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/12/2015",0.02,0,0,94,77,NA,1
"1259","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/13/2015",0,0,0,92,75,NA,1
"1260","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/14/2015",0.52,0,0,93,78,1,1
"1261","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/15/2015",0.08,0,0,93,78,NA,NA
"1262","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/16/2015",0,0,0,96,77,NA,NA
"1263","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/17/2015",0.18,0,0,84,74,1,NA
"1264","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/18/2015",0.53,0,0,91,72,1,1
"1265","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/19/2015",0.12,0,0,89,73,NA,NA
"1266","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/20/2015",2.37,0,0,92,74,1,1
"1267","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/21/2015",0.03,0,0,94,76,1,NA
"1268","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/22/2015",0,0,0,94,78,NA,NA
"1269","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/23/2015",0.84,0,0,96,75,1,1
"1270","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/24/2015",0,0,0,86,70,NA,NA
"1271","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/25/2015",0.48,0,0,87,70,1,1
"1272","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/26/2015",0,0,0,83,69,NA,NA
"1273","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/27/2015",2.75,0,0,78,69,1,NA
"1274","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/28/2015",0,0,0,82,67,1,NA
"1275","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/29/2015",0,0,0,84,63,NA,NA
"1276","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","6/30/2015",0.01,0,0,89,71,NA,1
"1277","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/1/2015",1.3,0,0,88,69,1,1
"1278","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/2/2015",0.02,0,0,77,68,1,NA
"1279","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/3/2015",0.03,0,0,83,66,1,NA
"1280","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/4/2015",0.85,0,0,85,72,1,1
"1281","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/5/2015",0,0,0,87,71,1,NA
"1282","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/6/2015",0.02,0,0,89,76,NA,NA
"1283","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/7/2015",0,0,0,91,75,NA,NA
"1284","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/8/2015",1.12,0,0,92,78,NA,1
"1285","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/9/2015",0.03,0,0,92,78,NA,NA
"1286","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/10/2015",0,0,0,88,77,NA,NA
"1287","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/11/2015",0.09,0,0,88,75,1,NA
"1288","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/12/2015",0,0,0,88,70,NA,NA
"1289","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/13/2015",0.03,0,0,82,74,NA,NA
"1290","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/14/2015",0,0,0,89,76,NA,NA
"1291","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/15/2015",0.01,0,0,88,72,NA,NA
"1292","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/16/2015",0,0,0,87,66,NA,NA
"1293","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/17/2015",0,0,0,85,71,NA,NA
"1294","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/18/2015",0.04,0,0,88,77,NA,NA
"1295","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/19/2015",0,0,0,98,79,NA,NA
"1296","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/20/2015",0,0,0,97,82,NA,NA
"1297","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/21/2015",0,0,0,92,79,NA,NA
"1298","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/22/2015",0,0,0,89,72,NA,NA
"1299","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/23/2015",0,0,0,88,71,NA,NA
"1300","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/24/2015",0,0,0,90,69,NA,NA
"1301","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/25/2015",0,0,0,90,72,NA,NA
"1302","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/26/2015",0,0,0,91,74,NA,NA
"1303","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/27/2015",0.94,0,0,90,73,NA,1
"1304","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/28/2015",0,0,0,94,77,NA,1
"1305","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/29/2015",0,0,0,92,78,NA,NA
"1306","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/30/2015",0.53,0,0,92,78,1,1
"1307","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7/31/2015",0,0,0,92,74,NA,NA
"1308","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/1/2015",0,0,0,92,74,NA,NA
"1309","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/2/2015",0,0,0,91,73,NA,NA
"1310","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/3/2015",0,0,0,93,72,NA,NA
"1311","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/4/2015",0.04,0,0,96,76,NA,NA
"1312","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/5/2015",0,0,0,93,75,NA,NA
"1313","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/6/2015",0,0,0,85,75,NA,NA
"1314","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/7/2015",0.05,0,0,83,70,NA,NA
"1315","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/8/2015",0,0,0,88,74,NA,NA
"1316","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/9/2015",0,0,0,89,72,NA,NA
"1317","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/10/2015",0.15,0,0,79,72,1,NA
"1318","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/11/2015",0.34,0,0,90,73,1,NA
"1319","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/12/2015",0,0,0,85,70,NA,NA
"1320","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/13/2015",0,0,0,85,68,NA,NA
"1321","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/14/2015",0,0,0,88,64,NA,NA
"1322","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/15/2015",0,0,0,90,68,NA,NA
"1323","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/16/2015",0,0,0,94,69,NA,NA
"1324","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/17/2015",0,0,0,96,72,NA,NA
"1325","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/18/2015",0,0,0,90,74,NA,NA
"1326","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/19/2015",0,0,0,91,77,NA,NA
"1327","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/20/2015",0.17,0,0,86,74,1,1
"1328","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/21/2015",0,0,0,86,71,NA,NA
"1329","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/22/2015",0,0,0,86,65,NA,NA
"1330","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/23/2015",0,0,0,85,64,NA,NA
"1331","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/24/2015",0.41,0,0,91,71,1,1
"1332","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/25/2015",0,0,0,85,69,NA,NA
"1333","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/26/2015",0,0,0,82,67,NA,NA
"1334","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/27/2015",0,0,0,82,63,NA,NA
"1335","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/28/2015",0,0,0,83,65,NA,NA
"1336","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/29/2015",0,0,0,89,67,NA,NA
"1337","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/30/2015",0,0,0,87,69,NA,NA
"1338","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","8/31/2015",0,0,0,88,74,NA,NA
"1339","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/1/2015",0,0,0,95,71,NA,NA
"1340","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/2/2015",0,0,0,94,75,NA,NA
"1341","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/3/2015",0,0,0,96,74,NA,1
"1342","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/4/2015",0,0,0,92,75,NA,NA
"1343","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/5/2015",0,0,0,86,73,NA,NA
"1344","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/6/2015",0,0,0,87,68,NA,NA
"1345","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/7/2015",0,0,0,90,69,NA,NA
"1346","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/8/2015",0,0,0,92,72,NA,NA
"1347","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/9/2015",0,0,0,94,75,NA,NA
"1348","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/10/2015",0.11,0,0,84,70,1,NA
"1349","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/11/2015",0,0,0,87,65,NA,NA
"1350","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/12/2015",0.16,0,0,75,67,1,NA
"1351","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/13/2015",0,0,0,74,60,NA,NA
"1352","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/14/2015",0,0,0,80,55,NA,NA
"1353","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/15/2015",0,0,0,84,60,NA,NA
"1354","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/16/2015",0,0,0,86,60,NA,NA
"1355","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/17/2015",0,0,0,86,63,NA,NA
"1356","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/18/2015",0,0,0,87,65,NA,NA
"1357","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/19/2015",0,0,0,87,67,1,NA
"1358","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/20/2015",0,0,0,82,68,NA,NA
"1359","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/21/2015",0.23,0,0,70,63,1,NA
"1360","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/22/2015",0,0,0,75,62,NA,NA
"1361","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/23/2015",0,0,0,80,60,NA,NA
"1362","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/24/2015",0,0,0,79,60,NA,NA
"1363","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/25/2015",0,0,0,73,63,NA,NA
"1364","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/26/2015",0,0,0,74,64,NA,NA
"1365","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/27/2015",0,0,0,75,62,NA,NA
"1366","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/28/2015",0,0,0,83,67,NA,NA
"1367","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/29/2015",1.65,0,0,80,71,1,NA
"1368","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9/30/2015",0,0,0,78,63,1,NA
"1369","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/1/2015",0.78,0,0,63,57,1,NA
"1370","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/2/2015",0.96,0,0,58,50,1,NA
"1371","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/3/2015",0.19,0,0,58,50,1,NA
"1372","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/4/2015",0,0,0,59,54,1,NA
"1373","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/5/2015",0,0,0,69,52,NA,NA
"1374","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/6/2015",0,0,0,77,50,NA,NA
"1375","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/7/2015",0,0,0,78,58,NA,NA
"1376","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/8/2015",0,0,0,78,57,1,NA
"1377","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/9/2015",0.4,0,0,79,62,1,1
"1378","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/10/2015",0,0,0,66,51,NA,NA
"1379","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/11/2015",0,0,0,71,47,NA,NA
"1380","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/12/2015",0,0,0,75,50,NA,NA
"1381","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/13/2015",0,0,0,78,59,NA,NA
"1382","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/14/2015",0,0,0,71,55,NA,NA
"1383","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/15/2015",0,0,0,68,53,NA,NA
"1384","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/16/2015",0,0,0,67,51,NA,NA
"1385","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/17/2015",0,0,0,60,44,NA,NA
"1386","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/18/2015",0,0,0,54,38,NA,NA
"1387","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/19/2015",0,0,0,56,37,NA,NA
"1388","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/20/2015",0,0,0,68,44,NA,NA
"1389","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/21/2015",0,0,0,73,48,NA,NA
"1390","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/22/2015",0,0,0,76,50,NA,NA
"1391","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/23/2015",0,0,0,70,52,NA,NA
"1392","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/24/2015",0,0,0,62,47,NA,NA
"1393","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/25/2015",0.03,0,0,71,54,NA,NA
"1394","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/26/2015",0,0,0,61,46,NA,NA
"1395","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/27/2015",0,0,0,59,44,NA,NA
"1396","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/28/2015",0.65,0,0,70,55,1,NA
"1397","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/29/2015",0.03,0,0,73,56,1,NA
"1398","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/30/2015",0,0,0,61,46,NA,NA
"1399","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","10/31/2015",0,0,0,61,42,NA,NA
"1400","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/1/2015",0.04,0,0,64,53,1,NA
"1401","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/2/2015",0,0,0,66,51,1,NA
"1402","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/3/2015",0,0,0,72,46,1,NA
"1403","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/4/2015",0.02,0,0,75,48,1,NA
"1404","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/5/2015",0.15,0,0,72,58,1,NA
"1405","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/6/2015",0,0,0,80,60,1,NA
"1406","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/7/2015",0.11,0,0,71,54,NA,NA
"1407","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/8/2015",0,0,0,58,44,NA,NA
"1408","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/9/2015",0.53,0,0,53,41,1,NA
"1409","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/10/2015",0.24,0,0,61,51,1,NA
"1410","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/11/2015",0,0,0,64,51,NA,NA
"1411","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/12/2015",0.01,0,0,66,49,NA,NA
"1412","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/13/2015",0,0,0,62,49,NA,NA
"1413","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/14/2015",0,0,0,55,41,NA,NA
"1414","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/15/2015",0,0,0,64,36,NA,NA
"1415","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/16/2015",0,0,0,70,42,NA,NA
"1416","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/17/2015",0,0,0,61,46,NA,NA
"1417","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/18/2015",0,0,0,65,46,NA,NA
"1418","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/19/2015",0.63,0,0,65,59,1,NA
"1419","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/20/2015",0,0,0,60,42,NA,NA
"1420","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/21/2015",0,0,0,55,38,NA,NA
"1421","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/22/2015",0,0,0,49,37,NA,NA
"1422","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/23/2015",0,0,0,42,32,NA,NA
"1423","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/24/2015",0,0,0,56,33,NA,NA
"1424","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/25/2015",0,0,0,58,37,NA,NA
"1425","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/26/2015",0,0,0,64,40,NA,NA
"1426","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/27/2015",0,0,0,65,42,1,NA
"1427","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/28/2015",0,0,0,64,49,NA,NA
"1428","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/29/2015",0.17,0,0,59,45,1,NA
"1429","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","11/30/2015",0.2,0,0,45,39,1,NA
"1430","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/1/2015",0.85,0,0,48,44,1,NA
"1431","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/2/2015",0.22,0,0,59,48,1,NA
"1432","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/3/2015",0,0,0,53,42,NA,NA
"1433","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/4/2015",0,0,0,53,36,NA,NA
"1434","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/5/2015",0,0,0,54,33,NA,NA
"1435","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/6/2015",0,0,0,52,33,1,NA
"1436","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/7/2015",0,0,0,60,36,1,NA
"1437","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/8/2015",0,0,0,56,38,NA,NA
"1438","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/9/2015",0,0,0,49,39,1,NA
"1439","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/10/2015",0,0,0,63,41,1,NA
"1440","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/11/2015",0,0,0,66,42,1,NA
"1441","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/12/2015",0,0,0,68,45,1,NA
"1442","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/13/2015",0,0,0,71,48,1,NA
"1443","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/14/2015",0.13,0,0,69,53,1,NA
"1444","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/15/2015",0,0,0,67,47,NA,NA
"1445","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/16/2015",0,0,0,57,41,NA,NA
"1446","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/17/2015",0.42,0,0,54,47,1,NA
"1447","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/18/2015",0,0,0,52,35,NA,NA
"1448","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/19/2015",0,0,0,45,30,NA,NA
"1449","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/20/2015",0,0,0,46,32,NA,NA
"1450","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/21/2015",0,0,0,58,38,NA,NA
"1451","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/22/2015",0.14,0,0,62,51,1,NA
"1452","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/23/2015",1.67,0,0,66,54,1,NA
"1453","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/24/2015",0.2,0,0,71,60,1,NA
"1454","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/25/2015",0.3,0,0,69,57,1,NA
"1455","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/26/2015",0.01,0,0,60,51,1,NA
"1456","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/27/2015",0.02,0,0,70,51,1,NA
"1457","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/28/2015",0.23,0,0,60,41,1,NA
"1458","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/29/2015",0.5,0,0,53,44,1,NA
"1459","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/30/2015",0.15,0,0,55,49,1,NA
"1460","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","12/31/2015",0,0,0,57,44,1,NA
"1461","DALLAS FAA AIRPORT, TX US","1/1/2015",0.69,0,0,37,33,1,NA
"1462","DALLAS FAA AIRPORT, TX US","1/2/2015",0.34,0,0,42,38,1,1
